# Seamount Catalog from Wessel, P., J. Geophys. Res., 106 (B9), 19,431-19,441, 2001"
#
# This file contains ~15,000 seamounts from all the world's ocean basins.
# The columns are:
# Col 1: Longitude (0/360). Center of each seamount (in degrees)
# Col 2: Latitude (-90/+90). Center of each seamount (in degrees)
# Col 3: Maximum amplitude of the Free Air Gravity Anomaly (in mGal)
# Col 4: Maximum amplitude of the Vertical Gravity Gradient Anomaly (in Eotvos)
# Col 5: Modelled zero-crossing radius (where VGG first goes -ve) (in km)
# Col 6: Modelled seamount radius (in km)
# Col 7: Modelled seamount height (in m)
# Col 8: Age of underlying seafloor [from Mueller et al grid] (in Myr)
# For explanation of modeling see the JGR paper and references therein.
#
# The file is a GMT multi-segment file where each segment contains the seamount
# belonging to one tectonic plate, sorted from largest to smallest VGG.  Some plates
# (e.g., the Phillipine Sea Plate) have no seamounts detectable by the
# characterization method used.  When plotting this file with GMT, remember
# to use the -M flag.
# 
# Longitude	Latitude	FAA	VGG	Rcross	Radius	Height	CrustAge
> Africa plate    1844 seamounts
354.70000	-12.90000	 82.0	110.2	18.40	 25.15	2200	 46.9
 46.81670	-10.65000	 78.4	110.0	13.50	 14.67	4000	157.8
 18.08330	-37.51670	104.9	109.8	14.43	 15.77	4300	126.3
 46.55000	 -9.41667	114.7	109.7	20.21	 28.58	2500	149.7
 60.18330	-18.81670	 99.7	109.6	16.39	 21.97	2600	 37.1
 52.78330	 -6.68333	118.5	109.6	23.65	 30.86	2700	 65.7
349.45000	-38.78330	108.6	109.5	16.86	 23.79	2500	 22.9
  0.18333	-41.98330	208.4	109.3	35.93	 49.15	4300	 68.7
  1.83333	-33.63330	 98.8	109.1	19.36	 26.29	2300	 83.7
  7.15000	-48.41670	126.7	108.9	21.35	 29.72	2600	 54.1
332.46700	 32.30000	147.4	108.9	27.58	 36.58	3200	 74.0
 48.76670	 -6.93333	117.4	108.8	21.82	 29.72	2600	150.6
356.45800	-34.37500	122.7	108.8	19.68	 28.58	2500	 63.0
357.05000	-42.98330	103.5	108.7	13.01	 15.41	4200	 54.0
329.91700	 17.61670	 86.4	108.7	16.85	 21.91	2400	 97.3
 10.88330	-18.75000	 94.9	108.7	18.23	 25.03	2300	  0.0
 57.95000	-13.71670	 83.1	108.6	12.90	 14.67	4000	 71.5
 53.42080	  4.91250	112.1	108.6	22.89	 29.72	2600	  0.0
 42.70000	-16.96670	 90.0	108.5	17.81	 25.15	2200	162.7
 59.38330	-17.78330	124.0	108.4	21.05	 29.72	2600	 56.0
 55.21670	  7.20000	 85.1	108.4	22.85	 27.43	2400	 26.9
347.12500	 31.77500	 99.2	108.2	19.37	 26.29	2300	166.2
338.61700	  8.45000	 72.3	108.2	13.82	 14.55	3900	 95.3
 42.78330	-31.58330	 94.5	108.1	17.05	 22.83	2400	 89.3
 53.35000	 -5.51667	151.0	107.9	23.28	 33.15	2900	 66.2
 57.78330	-19.18330	179.1	107.8	22.53	 35.43	3100	 59.0
 52.81670	 -6.01667	129.7	107.8	23.26	 30.86	2700	 66.2
356.38300	-13.35000	 81.6	107.8	15.21	 14.78	4100	 52.3
 10.21670	-14.28330	 71.2	107.8	14.00	 14.55	3900	114.1
 45.25000	-28.35000	 94.6	107.6	17.57	 25.15	2200	 94.8
352.67500	-36.14170	125.8	107.6	18.27	 27.21	2500	 39.2
  2.25000	 -3.11667	 65.0	107.6	12.80	 14.44	3600	 80.7
348.55000	 35.15000	181.0	107.5	22.43	 35.43	3100	165.7
 53.98330	 -4.65000	 94.0	107.1	23.11	 27.43	2400	  0.0
355.91700	-33.25000	 97.1	107.1	19.98	 26.29	2300	 53.6
 57.21670	 -7.78333	 95.4	107.0	21.86	 27.43	2400	 82.2
354.61700	-40.08330	104.9	107.0	18.98	 26.29	2300	 47.5
 56.61670	-10.30000	100.3	106.9	23.49	 28.58	2500	 66.4
355.58300	-34.78330	116.2	106.9	20.69	 28.58	2500	 55.2
 46.25000	 -7.35000	 76.8	106.8	17.50	 24.00	2100	138.4
346.38300	 29.25000	195.1	106.8	22.00	 36.58	3200	175.3
356.45000	 -9.58333	 78.8	106.5	15.07	 14.67	4000	 51.6
  6.44167	-50.15000	135.4	106.3	21.70	 30.86	2700	 46.5
 51.65000	 -9.51667	 75.8	106.2	13.56	 14.55	3900	 65.2
350.15000	-39.45000	 96.1	106.2	14.66	 15.30	4100	 28.1
  7.68333	-48.31670	178.1	106.1	20.81	 33.15	2900	 95.0
  5.61667	-49.68330	100.3	105.9	13.10	 15.30	4100	 42.3
 59.35000	-18.91670	100.0	105.8	20.93	 27.43	2400	 39.5
 22.21670	-36.91670	106.9	105.7	18.69	 26.29	2300	  0.0
 55.36670	  7.46667	 75.0	105.6	22.25	 26.29	2300	 21.0
352.68300	-46.55000	124.4	105.4	18.27	 27.43	2400	 18.9
339.71700	  8.51667	 67.8	105.3	12.91	 14.44	3600	 98.4
331.97500	 31.92500	137.2	105.1	27.28	 34.29	3000	 77.6
  6.48333	  0.25000	177.9	105.0	21.93	 34.29	3000	105.6
337.16700	 16.63330	153.6	105.0	19.26	 30.86	2700	138.3
356.71700	-40.71670	 95.7	104.5	13.84	 15.04	4100	 55.3
  9.08333	-20.51670	 93.0	104.3	18.23	 25.15	2200	111.4
  0.88333	 -1.55000	 69.6	104.3	13.51	 14.71	3600	 78.0
 53.45000	  9.35000	 65.8	103.9	12.58	 14.18	3600	  0.0
  7.25000	-36.91670	 89.5	103.6	13.27	 14.93	4000	 96.7
356.71700	-33.65000	149.7	103.6	23.23	 33.15	2900	 64.8
 55.55000	 -5.21667	 71.4	103.4	26.24	 27.43	2400	  0.0
335.95000	 16.65000	121.4	103.4	20.02	 28.58	2500	126.9
337.78300	  7.41667	 75.1	103.3	15.68	 12.73	5600	 77.5
 56.45000	 -8.15000	 96.7	103.2	20.33	 26.29	2300	 70.9
355.21700	-37.35000	 88.8	103.0	14.28	 14.93	4000	 51.0
 62.08330	-16.91670	 78.2	102.8	16.37	 21.00	2300	 30.0
  2.05000	-32.08330	151.9	102.8	26.26	 35.43	3100	 85.4
  2.55000	-50.91670	129.8	102.7	17.33	 25.96	2500	 29.8
 56.25000	  0.81667	 82.2	102.5	16.62	 21.85	2200	 55.8
353.38300	-39.50000	174.8	102.3	21.46	 33.15	2900	 43.4
  5.01667	-21.05000	 98.4	102.2	19.28	 26.29	2300	 87.6
  1.25000	 -4.85000	 61.9	102.1	12.90	 14.04	3500	 82.7
 61.15000	-19.35000	 93.4	101.8	20.25	 26.29	2300	 34.2
357.21700	-32.91670	176.0	101.8	32.19	 42.29	3700	 62.6
353.08300	-37.85000	 88.1	101.7	19.37	 25.15	2200	 37.6
347.51700	-37.41670	104.0	101.7	15.15	 13.45	6200	 21.2
  8.31667	-48.10000	151.6	101.6	15.93	 25.57	2800	 92.3
  4.96667	-50.06670	125.2	101.4	18.45	 27.43	2400	 38.7
356.21700	-33.98330	116.1	101.3	22.72	 29.72	2600	 62.1
  0.11667	-45.88330	108.8	101.3	16.57	 23.83	2400	 39.0
355.05000	 -4.28333	 67.3	100.9	13.66	 14.05	3700	 35.9
355.98300	-34.71670	116.9	100.8	18.24	 26.29	2300	 58.4
330.51700	 33.21670	116.5	100.8	19.60	 27.43	2400	 51.3
  1.35000	 -2.01667	 88.3	100.8	18.68	 25.15	2200	 79.0
 54.45000	  6.25000	 97.3	100.4	21.16	 26.29	2300	 48.3
356.38300	-33.71670	145.9	100.2	22.47	 32.00	2800	 62.0
  1.81667	-32.65000	175.0	100.2	25.59	 36.58	3200	 84.9
  1.51667	-32.95000	117.7	100.1	25.57	 30.86	2700	 83.7
352.65000	  4.01667	 79.6	 99.9	14.53	 14.55	3900	  0.0
359.98300	 -3.41667	 80.1	 99.8	21.77	 25.15	2200	 69.9
352.35000	-37.15000	101.4	 99.8	14.87	 13.23	6100	 37.3
345.25000	 35.28330	 77.1	 99.8	16.32	 20.19	2300	137.1
 46.05000	 -7.31667	 79.6	 99.7	16.33	 21.00	2300	127.7
354.43300	-12.56670	 78.3	 99.5	17.85	 24.00	2100	 50.7
  7.68333	-49.21670	183.9	 99.4	19.27	 33.15	2900	 54.8
 50.36670	 -9.96667	 81.0	 99.4	16.55	 21.85	2200	 85.4
345.91700	 28.65000	203.2	 99.4	20.47	 35.43	3100	176.0
 63.21670	-19.70000	114.2	 99.3	19.75	 27.43	2400	 13.2
 55.75000	 -7.88333	 67.0	 99.1	15.05	 14.44	3600	 67.4
 46.95000	-10.01670	 65.9	 99.1	17.04	 21.77	2000	153.0
336.51700	 15.11670	176.9	 98.9	19.01	 32.00	2800	132.7
  5.21667	-50.41670	117.0	 98.7	17.47	 26.29	2300	 39.1
359.61700	-42.35000	174.9	 98.4	29.83	 40.01	3500	 66.2
 47.21670	-11.25000	100.9	 98.0	13.43	 15.19	4000	161.1
 52.89170	 -7.45833	109.5	 97.9	21.12	 27.43	2400	 65.0
358.75000	-35.95000	 80.5	 97.8	12.07	 14.31	3700	 71.4
351.91700	 -7.75000	 64.5	 97.8	13.68	 14.04	3500	 29.4
 52.78330	 -7.73333	 74.0	 97.7	21.08	 25.15	2200	 64.5
328.80000	 34.45000	 91.3	 97.7	19.52	 25.15	2200	 28.3
  3.68333	 -4.91667	 69.3	 97.5	14.61	 14.58	3500	 95.0
 52.77500	  4.24167	 88.6	 97.1	20.45	 25.15	2200	  0.0
337.95000	  7.75000	 76.5	 97.1	13.71	 14.31	3700	 84.0
359.71700	-32.18330	 98.0	 96.5	17.22	 23.94	2200	 76.1
 54.16670	  6.00000	104.4	 96.4	20.31	 26.29	2300	  0.0
356.91700	-11.51670	 72.8	 96.4	14.66	 14.44	3600	 66.2
351.85000	-46.88330	117.8	 96.4	21.29	 28.58	2500	 10.0
  8.01667	-22.15000	 91.2	 96.3	14.84	 13.46	5100	102.1
354.21700	-39.81670	105.0	 96.3	20.20	 26.29	2300	 46.2
324.61700	 16.01670	 64.1	 96.1	13.57	 14.04	3500	 72.9
 59.61670	 -3.00000	 77.8	 95.9	19.86	 24.00	2100	 55.9
 53.43330	 -4.70000	 87.7	 95.8	20.66	 25.15	2200	 66.5
354.88300	-34.81670	 87.0	 95.8	16.18	 21.00	2300	 50.6
  6.55000	-49.68330	145.3	 95.7	18.56	 28.58	2500	 48.0
354.96700	-35.23330	 86.2	 95.6	16.03	 21.00	2300	 50.4
  5.08333	 -1.95000	 62.2	 95.4	14.10	 14.04	3500	102.7
  1.58333	-41.95000	161.4	 95.4	18.83	 30.86	2700	 74.0
 64.31670	-19.65000	 80.6	 95.3	18.95	 24.00	2100	  7.7
 59.35000	-15.81670	 90.1	 95.3	23.54	 27.43	2400	 61.4
354.61700	-35.25000	 67.5	 95.1	12.01	 13.78	3500	 48.1
 55.85000	-21.15000	146.6	 94.6	25.37	 33.15	2900	 60.1
352.85000	-13.08330	 61.6	 94.6	14.87	 14.04	3500	 41.4
 29.05000	-37.21670	 94.2	 94.6	14.66	 13.55	5000	107.8
343.56700	 28.16670	149.2	 94.5	21.47	 30.86	2700	164.1
 57.51670	-20.05000	173.7	 94.4	20.46	 32.00	2800	 57.7
331.71700	 32.38330	 93.2	 94.4	21.13	 26.29	2300	 64.5
  1.68333	 -1.58333	 68.0	 94.4	15.12	 14.18	3600	 81.5
355.25000	-40.71670	 84.2	 94.3	13.57	 14.57	3700	 49.5
351.05000	-37.78330	 73.8	 94.3	13.36	 14.18	3600	 29.9
339.11700	  8.61667	 61.1	 94.2	15.72	 18.08	2300	 98.2
331.65000	 33.05000	 76.6	 94.2	14.96	 14.06	3900	 58.8
 53.63330	  5.11667	 93.1	 94.0	19.82	 25.15	2200	  0.0
 53.26670	 -5.70000	143.8	 94.0	20.27	 29.72	2600	 66.1
 57.11670	 -6.35000	 57.6	 93.6	18.23	 21.72	1900	  0.0
 56.05000	 -3.85000	 85.9	 93.4	20.15	 25.15	2200	  0.0
358.11700	-33.35000	109.6	 93.3	21.58	 27.43	2400	 71.4
  4.65000	-44.45000	105.9	 93.2	19.92	 26.29	2300	 89.2
358.98300	-33.51670	110.4	 93.1	21.53	 27.43	2400	 74.9
 46.71670	 -8.25000	102.4	 93.0	18.81	 25.15	2200	143.8
  8.15000	-22.31670	 72.5	 92.9	14.32	 14.18	3600	102.6
331.76700	 31.26670	120.9	 92.9	16.94	 25.03	2300	 79.1
  2.18333	-31.75000	175.6	 92.8	23.70	 35.43	3100	 86.0
359.95000	 -3.85000	 63.6	 92.7	13.95	 13.78	3500	 68.8
353.48300	-40.65000	 80.8	 92.7	12.79	 14.44	3600	 41.5
 48.01670	-12.16670	142.6	 92.6	18.44	 28.58	2500	167.0
351.51700	-37.46670	 77.9	 92.6	14.73	 14.31	3700	 33.5
  5.05000	-26.71670	 67.2	 92.5	15.09	 14.58	3300	 90.5
351.98300	-37.31670	 97.4	 92.4	13.77	 14.67	4000	 35.9
  3.48333	-28.25000	115.4	 92.4	29.01	 33.15	2900	 89.2
 56.38330	 -9.05000	 70.7	 92.3	13.42	 14.04	3500	 67.1
355.15000	-46.21670	 85.9	 92.2	12.65	 14.31	3700	 24.6
339.31700	  8.55000	 67.2	 92.1	15.36	 12.05	5300	 98.2
 53.38330	-21.55000	 69.2	 92.0	15.36	 16.89	2600	 67.1
 44.51670	-12.11670	141.6	 91.8	22.31	 30.86	2700	147.0
  8.11667	-46.41670	106.7	 91.6	15.48	 21.06	2400	 89.5
 22.25000	-37.45000	111.9	 91.6	18.85	 26.29	2300	 96.3
 55.41670	-23.28330	 64.6	 91.5	17.10	 21.72	1900	 52.2
 52.95000	 -5.88333	121.8	 91.5	19.74	 27.43	2400	 66.2
358.86700	-34.66670	106.5	 91.5	12.00	 14.93	4000	 73.2
 53.25000	 -8.65000	 83.5	 91.2	19.68	 24.00	2100	 63.5
352.15000	-37.21670	101.4	 91.0	13.56	 14.67	4000	 36.5
  1.11667	-51.55000	119.0	 90.9	20.04	 27.43	2400	 24.0
 44.24170	-12.07500	137.0	 90.8	22.07	 29.72	2600	143.8
  2.58333	 -0.28333	 65.0	 90.8	13.48	 13.89	3400	 86.8
 56.71670	 -4.98333	 84.9	 90.7	19.57	 24.00	2100	  0.0
359.30000	-33.41670	151.8	 90.7	20.98	 30.86	2700	 76.0
 54.56670	  6.40000	 82.7	 90.5	19.07	 24.00	2100	 47.2
 55.11670	  0.15000	 69.0	 90.4	15.24	 12.10	5200	 57.7
 44.95000	-12.91670	189.1	 90.4	20.66	 33.15	2900	151.9
359.98300	 -6.45000	 82.1	 90.0	16.16	 20.86	2100	 76.1
 43.48330	-11.31670	109.8	 89.9	21.84	 27.43	2400	138.4
 13.55000	-35.31670	 76.2	 89.9	12.44	 14.04	3500	118.3
353.55000	-15.41670	 61.0	 89.7	14.20	 13.64	3400	 37.6
 45.65000	 -7.90000	 69.5	 89.5	18.09	 22.86	2000	128.6
359.56700	 -5.68333	 70.0	 89.4	20.23	 22.86	2000	 75.1
  2.98333	-29.58330	 55.9	 89.0	15.23	 12.37	4200	 89.6
332.21700	 32.78330	 77.7	 88.9	14.19	 14.18	3600	 64.8
330.78300	 17.35000	 66.4	 88.8	11.37	 13.39	3400	101.1
  2.28333	-30.55000	 78.4	 88.8	20.21	 24.00	2100	 86.9
  3.28333	 -4.81667	 56.4	 88.6	13.06	 13.49	3300	 92.9
  5.45000	-26.55000	 67.8	 88.4	15.86	 19.17	2100	 92.4
358.05000	-44.31670	 85.9	 88.3	12.81	 14.44	3600	 48.7
 54.98330	 -3.71667	 72.5	 88.2	19.03	 22.86	2000	  0.0
  2.61667	-42.71670	 91.3	 88.2	 9.71	 14.30	3500	 75.3
 55.83330	  0.05000	 82.3	 87.8	22.87	 25.15	2200	 57.6
 55.78330	 -3.71667	 80.9	 87.8	18.95	 24.00	2100	  0.0
  8.48333	-22.61670	 59.2	 87.7	12.59	 13.49	3300	104.1
  0.01667	 -3.40000	 71.1	 87.5	21.82	 24.00	2100	 70.1
336.21700	  6.68333	 53.0	 87.4	12.11	 12.99	3300	 59.7
  0.26667	-32.04170	 87.0	 87.4	20.41	 25.15	2200	 78.6
359.25000	-32.78330	 91.0	 87.3	22.62	 26.29	2300	 73.9
358.48300	-36.18330	 75.3	 87.3	13.28	 14.04	3500	 70.3
355.21700	-43.68330	 99.9	 87.3	11.94	 14.31	3900	 42.9
354.65000	-34.81670	 71.6	 87.3	14.74	 14.04	3500	 49.1
330.28300	 33.28330	101.8	 87.3	16.98	 24.00	2100	 49.8
 43.15000	-11.71670	145.8	 87.0	21.14	 29.72	2600	135.1
 60.85000	-19.25000	 69.2	 86.9	17.28	 21.72	1900	 35.1
358.48300	-10.25000	 69.4	 86.8	14.91	 12.53	4500	 73.5
  7.31667	-49.38330	119.5	 86.7	16.81	 25.15	2200	 52.6
 59.41670	-16.05000	120.8	 86.7	21.42	 27.43	2400	 56.8
 10.86670	-47.23330	 95.5	 86.7	15.56	 20.19	2300	 81.3
359.48300	 -7.78333	 62.5	 86.5	16.40	 20.68	1900	 73.3
355.13300	-33.23330	 84.3	 86.5	15.26	 18.87	2400	 50.1
  2.51667	-31.40000	133.9	 86.5	22.11	 29.72	2600	 87.2
 44.48330	-27.45000	 81.2	 86.4	20.75	 24.00	2100	 99.5
351.41700	-47.05000	126.0	 86.4	19.08	 27.43	2400	  8.1
352.88300	-36.75000	 61.8	 86.3	13.18	 13.39	3400	 39.4
353.01700	-33.51670	 67.9	 86.2	13.01	 13.64	3400	 38.0
  7.71667	-21.05000	 69.9	 86.1	11.96	 13.64	3400	106.4
354.65000	-14.58330	 66.9	 86.1	13.71	 13.64	3400	 43.3
  4.05000	-50.31670	 83.3	 86.0	14.04	 14.05	3700	 35.5
 15.05000	-38.08330	101.6	 85.9	12.37	 14.55	3900	115.8
 55.81670	 -5.25000	 66.6	 85.8	21.77	 24.00	2100	  0.0
336.51700	 15.46670	103.9	 85.5	16.45	 24.00	2100	132.8
  4.41667	-32.81670	 78.0	 85.3	13.80	 14.04	3500	 92.0
345.28300	 30.18330	 65.9	 85.3	11.91	 13.39	3400	161.8
 49.00830	 -9.39167	 96.9	 85.2	22.44	 26.29	2300	161.1
358.81700	-37.18330	 71.9	 85.2	13.24	 13.89	3400	 68.6
 45.71670	 -7.21667	 63.8	 85.1	13.94	 13.39	3400	125.4
354.58300	-39.78330	 69.6	 85.1	10.56	 13.39	3400	 47.8
 57.96670	-19.30000	143.4	 85.0	17.77	 27.43	2400	 58.0
  3.55000	 -5.05000	 60.7	 85.0	12.74	 13.24	3300	 94.2
 45.85000	 -8.08333	 67.4	 84.8	17.15	 21.72	1900	134.4
 43.68330	-34.68330	 67.6	 84.6	13.19	 13.64	3400	 76.7
  7.21667	  1.18333	118.6	 84.4	20.31	 27.43	2400	110.0
353.15000	-36.18330	 59.9	 84.2	14.29	 13.49	3300	 40.9
  2.21667	-32.88330	 89.7	 84.2	12.29	 14.18	3600	 85.7
  6.45000	  0.01667	121.8	 84.0	17.54	 25.15	2200	105.3
 54.06670	-10.06670	 61.4	 84.0	15.46	 17.29	2200	 63.6
  4.21667	 -4.61667	 50.4	 84.0	13.54	 13.17	3100	 98.3
352.41700	-46.68330	128.8	 84.0	14.56	 13.51	6300	 13.0
348.78300	-38.65000	 67.3	 83.9	13.08	 13.39	3400	 20.4
 49.18330	 -7.51667	 63.2	 83.8	13.19	 13.49	3300	 90.8
 48.98330	 -6.78333	103.3	 83.8	16.81	 24.00	2100	153.2
331.65000	 31.45000	106.5	 83.4	15.22	 20.28	2400	 76.9
 59.42500	-18.38330	 39.9	 83.2	17.46	 19.43	1700	 42.1
 52.88330	-11.75000	 52.4	 83.1	12.81	 13.17	3100	 66.4
353.91700	-35.31670	 61.8	 83.0	12.66	 13.24	3300	 45.0
350.45000	 -8.81667	 56.6	 83.0	12.98	 12.99	3300	 22.8
  9.35000	-20.25000	 67.4	 82.9	15.99	 19.86	2000	114.0
346.68300	 35.05000	156.6	 82.9	15.97	 25.96	2500	149.4
354.53300	-43.10000	 84.4	 82.7	16.54	 21.77	2000	 40.5
346.41700	 30.31670	 64.0	 82.7	10.07	 13.08	3200	166.2
356.08300	 -9.41667	 51.8	 82.3	12.52	 12.91	3100	 49.7
 42.61670	-15.21670	 68.2	 82.2	15.74	 19.03	2000	159.3
355.15000	-44.75000	 72.9	 82.2	12.77	 13.64	3400	 35.9
  7.98333	-21.78330	 66.7	 82.1	15.23	 11.50	5300	102.5
  8.21667	-46.61670	100.9	 81.9	13.84	 13.11	4900	 88.8
 59.81670	 -3.31667	 69.7	 81.8	15.09	 11.58	5400	 55.8
 54.95000	  6.88333	 79.5	 81.8	17.24	 21.72	1900	 36.0
 45.95000	-30.01670	 70.9	 81.8	16.83	 21.72	1900	 88.1
  8.55000	-19.88330	 75.6	 81.7	19.15	 22.86	2000	111.8
 59.51670	-15.55000	 26.9	 81.5	11.55	 11.89	2800	 61.3
338.72500	  7.44167	 53.6	 81.1	19.95	 21.72	1900	 82.2
 53.11670	 -5.58333	117.0	 80.8	17.43	 25.15	2200	 65.9
348.78300	-35.58330	 55.5	 80.8	10.33	 13.08	2900	 26.3
346.75000	-40.18330	 62.1	 80.8	11.71	 12.99	3300	 16.9
 48.58330	 -7.01667	 76.0	 80.7	16.18	 20.68	1900	150.9
 52.96670	 -7.66667	 98.6	 80.5	17.37	 24.00	2100	 64.6
 13.22500	-38.55830	 83.7	 80.5	25.00	 26.29	2300	110.7
355.83300	-45.06670	 90.7	 80.2	19.54	 24.00	2100	 37.8
 52.61670	 -6.41667	 59.4	 80.1	17.28	 20.57	1800	 66.1
 56.20000	 -4.23333	 71.9	 80.0	17.27	 21.72	1900	  0.0
  5.15000	-49.31670	 87.5	 79.9	15.03	 18.73	2300	 42.6
  3.81667	-50.65000	132.7	 79.9	21.27	 28.58	2500	 34.3
 56.38330	 -9.61667	 58.0	 79.8	13.37	 13.08	3200	 66.7
358.71700	-33.81670	102.6	 79.8	18.46	 24.00	2100	 73.7
357.70000	-33.23330	101.5	 79.5	25.13	 27.43	2400	 66.6
  6.61667	-48.51670	 97.5	 79.4	15.57	 20.93	2200	 50.6
 47.11670	-10.88330	 63.4	 79.4	17.08	 20.57	1800	159.4
 54.88330	 -4.88333	 66.9	 79.3	17.11	 20.68	1900	  0.0
  1.75000	-42.48330	 28.5	 79.2	10.49	 11.66	2800	 74.3
 13.38330	-39.41670	 70.0	 79.1	13.37	 13.39	3400	109.1
  0.71667	-30.68330	 46.3	 79.1	13.66	 13.08	2900	 80.7
 47.45000	-25.91670	 66.6	 78.8	15.48	 19.03	2000	 83.5
 48.96670	-10.33330	 74.8	 78.7	17.80	 21.72	1900	164.2
 16.85000	-37.18330	 65.8	 78.6	12.29	 12.99	3300	122.8
  3.61667	-50.35000	 83.8	 78.4	12.34	 13.89	3400	 34.1
359.48300	-45.71670	 82.1	 78.4	14.51	 12.34	4800	 37.1
357.51700	-32.88330	120.1	 78.4	24.79	 29.72	2600	 65.1
  2.03333	-31.58330	120.9	 78.4	20.02	 26.29	2300	 85.6
 13.45000	-32.25000	 58.8	 78.4	11.95	 12.91	3100	121.9
 59.41670	-19.21670	 72.1	 78.3	15.49	 19.03	2000	 39.2
 53.99170	  5.67500	 68.8	 78.3	16.50	 20.57	1800	  0.0
 59.35000	-16.21670	106.2	 78.2	19.32	 25.15	2200	 56.3
  1.21667	-30.28330	 95.9	 78.2	22.23	 25.15	2200	 83.7
 48.90830	 -9.22500	105.2	 78.1	20.58	 25.15	2200	160.5
 53.18330	 -6.01667	115.5	 78.0	16.83	 24.00	2100	 66.5
 49.32500	-10.55830	 74.2	 78.0	17.66	 21.72	1900	161.4
 54.45000	 -6.99167	 51.7	 77.8	15.73	 18.69	1800	 66.4
 49.61670	 -7.81667	 69.7	 77.8	16.19	 20.57	1800	 88.7
 56.55000	 -4.75000	 72.3	 77.7	16.77	 20.68	1900	  0.0
357.11700	-43.78330	 67.5	 77.5	11.24	 13.08	3200	 44.6
331.58300	 31.11670	109.7	 77.3	14.11	 12.65	5900	 82.3
358.88300	 -6.85000	 55.7	 77.2	15.02	 16.17	2200	 71.3
354.08300	-34.75000	 55.9	 77.0	12.07	 12.99	3000	 46.4
359.08300	 -6.55000	 55.3	 76.8	15.53	 18.08	1900	 72.3
  1.21667	 -2.38333	 53.4	 76.8	15.05	 11.07	4700	 77.6
354.05000	-40.95000	 57.5	 76.6	10.70	 12.74	3000	 43.5
352.28300	-46.81670	116.0	 76.6	13.27	 13.37	5000	 11.9
  2.08333	-32.31670	101.3	 76.6	19.57	 24.00	2100	 85.7
 14.15000	-38.65000	 69.0	 76.5	14.65	 11.88	4500	112.5
331.83300	 33.76670	 63.0	 76.4	11.94	 12.83	3200	 58.0
  6.88333	-22.48330	 65.9	 76.3	17.33	 20.57	1800	 94.6
335.01700	 17.21670	121.1	 76.3	14.77	 21.06	2400	118.8
  7.11667	-49.58330	138.6	 76.2	14.78	 22.83	2400	 51.1
 55.95000	 -5.11667	 73.5	 75.9	19.26	 21.72	1900	  0.0
 48.18330	 -3.61667	 64.2	 75.8	19.99	 21.72	1900	131.4
  4.08333	 -5.88333	 51.7	 75.7	12.56	 12.82	2900	 97.1
349.58300	-38.58330	 74.0	 75.7	11.65	 13.24	3300	 23.6
338.41700	  6.31667	 46.1	 75.7	12.20	 12.56	2900	 69.6
  7.61667	-49.65000	 68.3	 75.6	11.12	 13.17	3100	 53.5
 14.25000	-40.35000	 88.8	 75.6	15.18	 19.98	2100	108.0
  5.55000	-49.08330	 83.6	 75.3	16.37	 21.72	1900	 44.6
  5.65000	-26.91670	 47.4	 75.2	13.29	 12.82	2900	 96.8
 53.48330	 -8.58333	 72.0	 75.2	16.23	 20.57	1800	 63.7
 55.98330	 -0.35000	 48.5	 75.1	13.73	 12.74	3000	 58.4
 43.18330	-35.01670	 57.1	 74.8	11.53	 12.74	3000	 75.0
329.05000	 34.01670	 50.8	 74.8	12.63	 12.82	2900	 40.7
  2.15000	-29.71670	 54.1	 74.8	15.05	 10.88	4900	 85.4
 13.05000	-39.48330	 50.4	 74.8	10.86	 12.63	2800	108.2
 57.95000	-19.78330	102.7	 74.7	16.86	 22.86	2000	 55.8
 45.88330	 -7.25000	 63.8	 74.7	12.24	 12.83	3200	125.5
330.85000	 29.41670	 61.2	 74.6	10.46	 12.74	3000	 84.4
 59.55000	-17.68330	 95.8	 74.5	14.47	 12.01	5600	 54.2
  2.75000	 -2.75000	 50.9	 74.5	14.97	 11.00	4500	 83.7
  1.55000	 -5.05000	 31.2	 74.4	10.40	 11.44	2800	 83.7
 56.70000	  1.40000	 57.0	 74.3	12.30	 13.08	2900	 54.2
341.31700	 26.11670	 69.5	 74.2	14.19	 13.24	3300	159.4
 57.08330	 -5.28333	 72.0	 74.1	15.99	 20.57	1800	  0.0
  3.95000	-28.21670	 55.6	 74.1	12.38	 12.74	3000	 91.1
  2.45000	-30.70000	 94.7	 74.0	16.85	 22.86	2000	 87.4
  1.31667	 -5.95000	 80.4	 74.0	12.24	 13.39	3400	 81.9
 53.01670	-13.15000	 45.5	 73.9	12.49	 12.63	2800	 67.1
 52.95000	 -8.11667	 75.7	 73.7	15.90	 20.57	1800	 64.0
 51.08330	-30.71670	 60.8	 73.7	13.93	 13.17	3100	 63.4
350.91700	-47.25000	 68.1	 73.6	13.16	 12.99	3300	  5.7
342.08300	 27.75000	112.3	 73.6	13.92	 12.58	5800	155.2
 58.55000	-15.88330	 59.7	 73.5	16.84	 19.59	1800	 63.4
  2.93333	-30.96670	100.0	 73.5	18.76	 24.00	2100	 88.7
  9.25000	-15.95000	 48.4	 73.4	13.41	 12.50	3000	112.4
356.25000	-22.91670	 51.4	 73.2	14.04	 12.74	3000	 45.7
  7.51667	-22.35000	 48.1	 73.1	14.85	 11.11	4100	 98.6
